id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2124756,Spacious One Bedroom Apartment,10836093,Tina,,Port Phillip,-37.85483,144.98138,Entire home/apt,65,1,8,2018-08-25,0.11,1,0
2128253,Sensational apartment in iconic Tudor Close,8908174,Paul,,Port Phillip,-37.86264,144.97479,Entire home/apt,114,3,30,2019-11-25,0.61,1,0
2129665,5-Star Room+Bathroom - Single/Couple/Executive (Y),10865398,Shayne & Jenny,,Monash,-37.86839,145.16332,Private room,59,1,11,2019-10-31,0.32,5,159
2132281,St Kilda - Funky,10492171,Jan,,Port Phillip,-37.87053,144.9869,Entire home/apt,120,2,16,2015-06-28,0.26,1,0
2136008,Awesome Warehouse / Dream Location.,1444621,Claire,,Yarra,-37.80275,144.98518,Private room,89,1,132,2020-01-01,1.82,1,3
2138891,Botanical Garden Apartment -Free WIFI,5507453,Ines,,Melbourne,-37.83651,144.98234,Entire home/apt,115,3,58,2019-10-20,0.80,11,255
2139835,Collingwood Fitzroy light spacious secure 1bdr apt,4601048,Naomi,,Yarra,-37.80493,144.98881,Entire home/apt,143,2,319,2020-01-02,4.38,2,311
2142619,perfect location 3 Bedr'm townhouse,10935619,Tony,,Moonee Valley,-37.76443,144.93097,Entire home/apt,169,1,37,2019-12-25,0.64,8,363
2142709,"POSITION, position. TRAM at your door. Very comfy.",157258,Carolyn,,Port Phillip,-37.83237,144.96979,Entire home/apt,99,3,88,2019-12-15,1.23,1,323
2142770,☆ Award winning sustainable studio in St Kilda ☆,10936267,David,,Port Phillip,-37.86265,144.98753,Entire home/apt,145,2,1,2014-01-20,0.01,1,0
2149952,"Glamorous, Open-Concept Apartment in Fitzroy",4848120,Katrina,,Yarra,-37.8073,144.97766,Entire home/apt,230,2,87,2019-12-21,1.21,4,331
2150200,"The Loft - funky, comfy & central",4848120,Katrina,,Yarra,-37.79053,144.97949,Entire home/apt,209,2,12,2017-07-10,0.18,4,0
2150936,Queen bed downstairs with parking,10857350,Lyn,,Wyndham,-37.89298,144.66624,Private room,52,1,32,2017-10-14,0.46,4,280
2151175,Easy access to Melbourne/MonashUni,5492859,Henry,,Monash,-37.87888,145.17074,Private room,52,2,1,2015-03-16,0.02,6,97
2151369,Do your own thing@Glen Waverley,5492859,Henry,,Monash,-37.88055,145.17286,Private room,45,2,9,2018-10-14,0.20,6,0
2156314,"Spacious - ArtDeco - St Kilda
The perfect location",3007990,Natalie,,Port Phillip,-37.85849,144.97114,Entire home/apt,157,3,28,2019-06-06,0.39,2,321
2157135,A winning place to stay,11008407,Tara,,Stonnington,-37.85282,145.01075,Entire home/apt,69,25,28,2019-11-09,0.44,1,340
2160553,On the Road to the Great Ocean Road,6254023,John,,Maribyrnong,-37.79687,144.89686,Entire home/apt,300,2,2,2014-03-10,0.03,1,74
2160594,Auto ceiling bed,2225077,Paul,,Moreland,-37.73538,144.93425,Private room,48,1,68,2019-11-30,0.96,3,255
2167910,Cafes & Cool.City edge. Zen retreat.Heart of Melb!,6782184,Julia,,Yarra,-37.80647,144.97987,Entire home/apt,99,2,240,2019-08-19,3.46,1,186
2171818,Single Room in Residential College,2812963,Medley,,Melbourne,-37.8063,144.96686,Private room,81,3,11,2019-01-20,0.15,5,91
2172127,Spacious-Prime Location-3BR-Resort Facilities,3518112,Tom,,Port Phillip,-37.8351,144.97347,Entire home/apt,400,2,26,2019-07-15,0.38,6,361
2172440,Opposite beach! 15 mins to city!,10708254,Melissa,,Port Phillip,-37.85772,144.96864,Entire home/apt,120,1,213,2019-11-05,3.44,11,189
2172536,SUPER TRENDY fully renovated twnhouse WIFI+PARKING,1739996,Paul,,Yarra,-37.81966,145.00205,Entire home/apt,219,2,53,2019-12-14,0.74,75,26
2172759,St Kilda Oasis close to Elwood,10935225,Matt & Melissa,,Port Phillip,-37.86584,144.99084,Entire home/apt,225,3,78,2019-12-23,1.20,1,128
2178434,Stay Belgravia 9 bedroom House,11111107,Kelly,,Maribyrnong,-37.80712,144.90046,Entire home/apt,795,3,92,2019-12-15,1.29,2,284
2178480,"Cosy Shed, 1 bed, Great location",3647210,Helen And Peter,,Yarra,-37.81551,145.00108,Private room,53,1,355,2019-12-28,4.91,2,342
2182285,Rooftops over Gertrude St Fitzroy,1000796,William,,Yarra,-37.8044,144.97479,Entire home/apt,180,2,148,2019-12-23,2.05,5,297
2188849,Lonsdale Park on the Yarra - Yarra Valley Luxury,11161785,Martina,,Yarra Ranges,-37.75604,145.54207,Entire home/apt,846,2,11,2019-02-17,0.17,3,136
2194121,Inner Melbourne Serenity - Quiet & Pet Friendly,7103782,Freddie & Em,,Glen Eira,-37.86521,145.01817,Entire home/apt,115,4,7,2019-11-04,0.11,1,30
2194291,LOVELY BRICK COTTAGE,11191682,Magda,,Yarra Ranges,-37.75048,145.31168,Private room,61,1,3,2018-03-18,0.05,1,365
2194510,LUXURY STUDIO/HOUSE NEXT TO PARKS,11193147,Judith,,Moreland,-37.77698,144.95233,Entire home/apt,150,60,0,,,1,89
2195725,Sunny Apartment in Leafy Elwood,10439197,Emma,,Port Phillip,-37.8812,144.98078,Entire home/apt,145,2,1,2019-01-21,0.09,2,131
2198704,Master bedroom in the heart of Melbourne!,10245498,Martina,,Melbourne,-37.82267,144.96522,Private room,65,5,26,2016-03-22,0.36,1,0
2203729,Cosy & Original 1930s Art Deco Apartment,10626345,Antoinette,,Melbourne,-37.83747,144.98309,Private room,61,2,77,2019-12-27,1.06,1,97
2204701,"Loft room in Essendon, Melbourne",7277677,Tim,,Moonee Valley,-37.7471,144.90665,Private room,81,1,22,2019-04-15,0.31,1,280
2210740,AMAZING LOCATION FOR ONE GUEST,3657814,Ksenia,,Bayside,-37.91456,144.99915,Private room,68,2,4,2017-11-16,0.06,2,365
2223016,Relax in style at Botanical Gardens,509883,Leon,,Melbourne,-37.837,144.97879,Private room,145,1,0,,,1,0
2229375,Stylish Elwood House,11370441,Faith,,Port Phillip,-37.87562,144.97821,Entire home/apt,259,4,29,2020-01-02,0.41,1,337
2233901,Melbourne River Views-Great Value-Perfect Location,9256292,Pauline,,Melbourne,-37.82195,144.95145,Entire home/apt,200,3,285,2020-01-02,3.99,2,92
2234455,"BEACHSIDE, MODERN, TRENDY CAFE AREA",3013970,Gaelan & Marianne,,Bayside,-37.93328,145.0012,Entire home/apt,197,7,44,2019-12-16,0.63,1,173
2234483,Abbotsford's All-round Appeal,11377202,Hugh,,Yarra,-37.80292,144.99327,Entire home/apt,120,2,11,2014-11-24,0.15,1,0
2238160,Quiet modern home 2,2539832,Craig,,Wyndham,-37.8897,144.63676,Private room,30,2,50,2019-12-23,0.70,2,360
2238738,Amy -- Your Spacious 2bed/2bath Melbourne Home!,9510598,Daniela And Taj,,Melbourne,-37.82211,144.96001,Entire home/apt,148,1,220,2019-12-08,3.05,20,353
2239222,"BEACH SIDE 3BED 2BTH APARTMENT, PARKING,SUPER HOST",7682831,Ben,,Port Phillip,-37.87004,144.97619,Entire home/apt,215,2,174,2019-12-27,2.74,2,225
2243503,Charming Elsternwick Deluxe,11459133,Eva,,Glen Eira,-37.87766,145.0117,Private room,79,1,103,2019-12-25,1.43,2,327
2243932,City Room with your own bathroom!,11461594,Duy And Benny,,Melbourne,-37.81261,144.95432,Private room,71,3,310,2019-12-13,4.32,1,118
2245554,Beautiful CBD Location,11468856,Anna,,Melbourne,-37.81487,144.97953,Private room,75,1,273,2019-12-09,3.79,1,347
2251468,"Quiet, spacious stylish apartment Northcote",3202291,Adam,,Darebin,-37.77968,144.99473,Entire home/apt,125,1,175,2019-12-31,2.43,1,337
2251522,Paradise Between Beach & River - FREE WIFI,11019304,Alex,,Frankston,-38.09889,145.12822,Entire home/apt,192,2,27,2020-01-01,0.42,2,301
2258136,"Convention Centre/Crown, bay views, balcony",11532952,Nina & Gary,,Melbourne,-37.82672,144.9557,Entire home/apt,135,2,359,2019-07-26,5.01,1,0
2258577,Art Deco gem in St Kilda's heart!,2657687,Alanna,,Port Phillip,-37.86487,144.9808,Entire home/apt,109,2,15,2015-03-17,0.21,1,0
2263264,Light & Spacious 2 bdrm in Elwood,11557695,Shannon,,Port Phillip,-37.88109,144.97816,Entire home/apt,140,2,7,2016-04-24,0.11,1,0
2268691,Cosy cottage.. luv a Labrador?,11584037,Lorraine,,Darebin,-37.75158,144.99326,Private room,49,2,147,2019-12-31,2.05,1,63
2274415,"light filled, close to tram & city",6845940,Katie,,Moreland,-37.76502,144.97412,Entire home/apt,85,3,6,2015-09-02,0.09,1,0
2279255,Oasis in Brunswick,2112653,Kevin,,Moreland,-37.7668,144.96289,Private room,55,2,12,2019-11-23,0.30,1,66
2281045,"SPACIOUS! with park views, ensuite & balcony",11614447,Veronica,,Maribyrnong,-37.79513,144.85244,Private room,58,7,19,2019-12-15,0.45,1,196
2291815,★CHARMING FITZROY STUDIO★ Parking | AC |,2209565,Emily And Sam,,Yarra,-37.80565,144.97824,Entire home/apt,99,1,351,2019-12-23,5.33,1,349
2292052,Luxury Mansion Loft by the Beach,10621363,Paul & Marco,,Port Phillip,-37.86278,144.97464,Entire home/apt,105,2,286,2019-12-02,4.01,3,350
2299675,Big Room in trendy City Townhouse *WIFI + PARKING,1739996,Paul,,Yarra,-37.82052,145.00357,Private room,86,2,43,2019-01-21,0.60,75,0
2301728,"CityPoint Bldg: Pool, Tennis, Gym, Wifi, Parking +",11755700,Nickett,,Melbourne,-37.81563,144.95326,Entire home/apt,220,1,16,2019-10-06,0.24,6,347
2301999,Hush Cottage - Sassafras,11755700,Nickett,,Yarra Ranges,-37.86092,145.35989,Entire home/apt,160,1,116,2019-12-06,1.81,6,355
2305304,St Kilda Rd City Pad: Arts Parks Trams and Sports,1557715,Josephine,,Melbourne,-37.83926,144.97666,Entire home/apt,149,2,39,2019-12-01,0.54,1,133
2320781,"Charming flat, beautiful outlook",11406910,Valerie,,Moreland,-37.7579,144.94712,Entire home/apt,75,2,32,2017-08-06,0.45,1,0
2321003,"1BR apt, with carpark, walk to CBD",11854708,Frank,,Melbourne,-37.82816,144.9587,Entire home/apt,251,1,3,2018-12-31,0.12,1,0
2327860,Sea View 2Mins to Station FREE (Tram/POOL/GYM),9198367,Nest-Apartments,,Melbourne,-37.81466,144.95152,Entire home/apt,99,1,182,2019-12-03,2.72,32,132
2332717,LUXICO - Arthouse (Abbotsford),11914644,Luxico Holiday Homes,,Yarra,-37.80724,144.99612,Entire home/apt,259,3,21,2019-11-07,0.32,88,7
2332921,LUXICO - Little Charles (Fitzroy),11914644,Luxico Holiday Homes,,Yarra,-37.8029,144.98212,Entire home/apt,308,7,19,2019-05-18,0.27,88,186
2333152,"Cambridge: Fabulously located. Classy, secure.",11917416,Aileen,,Yarra,-37.80685,144.98444,Entire home/apt,194,3,117,2019-12-28,1.63,1,204
2333255,LUXICO - The Grainger (Fitzroy),11914644,Luxico Holiday Homes,,Melbourne,-37.80114,144.97334,Entire home/apt,779,2,48,2019-11-02,0.76,88,174
2334567,GORGEOUS ROOM & BEST BREAKFAST in FITZROY!!!,11925112,David & Ong & Jordan!,,Yarra,-37.79522,144.98144,Private room,84,2,208,2020-01-02,4.07,2,326
2339515,Spacious Family Home East of Melbourne,11949290,Michael,,Stonnington,-37.8688,145.05063,Entire home/apt,251,4,1,2018-07-23,0.06,1,8
2352336,Altona Beachfront Haven,7015827,Noel,,Hobsons Bay,-37.87045,144.82359,Entire home/apt,138,3,80,2020-01-03,1.12,2,265
2352379,Friendly Leafy Balaclava,1032950,Stephanie,,Port Phillip,-37.86587,144.99362,Private room,75,2,5,2017-11-20,0.15,1,0
2356768,Private cosy room in great location,2591026,Melissa And Fabrizio,,Yarra,-37.78359,145.02424,Private room,99,1,3,2019-01-21,0.05,3,365
2357753,"Royal Stays 2bdr ""Modern"" Apt (RS1502)",4170460,Royal Stays,,Melbourne,-37.82803,144.95823,Entire home/apt,199,1,11,2018-10-28,0.17,37,308
2357769,An extradordinary St Kilda mansion,12041542,Barbara,,Port Phillip,-37.8639,144.98018,Entire home/apt,350,2,57,2020-01-01,0.82,1,238
2361740,Stunning warehouse apartment,638404,Anne,,Yarra,-37.80267,144.98549,Entire home/apt,200,5,25,2019-07-08,0.35,1,280
2362298,Beautiful House near Monash Uni,569413,Dina,,Monash,-37.89663,145.14385,Entire home/apt,180,3,15,2019-12-17,0.21,22,271
2362450,Renovated Artdeco 3 BR 2min 2 train,10985248,Paul,,Glen Eira,-37.89064,145.06552,Entire home/apt,251,4,4,2015-03-30,0.06,1,0
2368779,MODERN APARTMENT SYDNEY RD,9865825,Kevin,,Moreland,-37.7621,144.96291,Entire home/apt,89,1,0,,,1,0
2369668,"St Kilda East. Location, Location!",8128035,Felicity,,Port Phillip,-37.86134,144.99803,Entire home/apt,169,4,44,2020-01-04,0.62,1,196
2374619,West Melbourne boutique apartment,12132807,Karolina,,Melbourne,-37.80536,144.94762,Entire home/apt,145,2,15,2016-01-18,0.21,1,0
2381208,Prahran Pad close to everything,882833,Daniel,,Stonnington,-37.84763,144.98972,Entire home/apt,184,5,4,2015-06-17,0.06,2,5
2387261,Relaxing Room with Patio on Port Melbourne Beach,8555916,J J And Anne Marie,,Port Phillip,-37.8433,144.93996,Private room,85,3,102,2019-08-30,1.44,1,36
2387302,Family Townhouse - 8 km from CBD,11558159,Jennifer,,Yarra,-37.78319,145.02442,Entire home/apt,180,30,44,2018-12-31,0.65,2,304
2387459,Port Melboune - One street from beach - Free wifi,12196473,Kylie,,Port Phillip,-37.83936,144.93753,Entire home/apt,150,5,10,2019-12-24,0.14,1,217
2393447,Modern St Kilda Apartment,2453529,Hugh,,Port Phillip,-37.85859,144.981,Entire home/apt,109,5,56,2019-04-08,0.93,1,0
2393924,LUXICO - MacRobertson Warehouse,11914644,Luxico Holiday Homes,,Yarra,-37.79636,144.98395,Entire home/apt,320,7,11,2019-06-01,0.17,88,341
2396898,"Private, Contemporary, Botanical",12245789,Karen,,Yarra Ranges,-37.67902,145.53369,Entire home/apt,295,3,12,2019-10-22,0.18,1,134
2398060,"2BR CITY APT - SLEEPS 6, POOL, PARKING + VIEWS",12197796,Nicole,,Melbourne,-37.81508,144.98546,Entire home/apt,120,1,258,2019-12-31,3.71,10,37
2400926,"Comfortable, homely and clean",12269676,Larisa,,Knox,-37.84762,145.26922,Private room,40,2,19,2019-10-19,0.37,2,180
2405220,MelbourneCityViews...topFloor...private...,12293277,Carol,,Moreland,-37.77619,144.9489,Entire home/apt,95,5,47,2019-11-29,0.91,1,244
2406567,The Nest Healesville,12301291,Nick,,Yarra Ranges,-37.68514,145.56184,Entire home/apt,194,2,37,2019-12-06,0.62,1,361
2406621,"Weekend Get Away, Dandenong Ranges.",12301602,Troy,,Knox,-37.86422,145.31721,Entire home/apt,55,2,192,2019-12-22,2.72,3,285
2413411,"Quiet, yet close to Melbourne City!",12298592,Kevin,,Melbourne,-37.79144,144.92883,Private room,89,2,85,2019-11-30,1.24,1,319
2416476,Private Room in Northcote Townhouse,6156978,Ellen,,Darebin,-37.76222,144.99045,Private room,61,2,0,,,1,0
2419620,"Friendly, Comfortable & Convenient",7205589,Kristen & Ankit,,Darebin,-37.77553,145.01263,Private room,72,1,58,2019-12-03,0.84,1,364
2419661,2 bedroom Northcote home,12367048,Clare & Tim,,Darebin,-37.7753,145.01102,Entire home/apt,149,2,0,,,1,0
2419713,Countryside Retreat - Yarra Valley,12336757,Tinne,,Yarra Ranges,-37.60629,145.43602,Entire home/apt,279,2,30,2019-10-26,0.44,3,354
2426659,"""Beach House"" - Pearl Apartments",9028154,Joe,,Port Phillip,-37.86431,144.97474,Entire home/apt,115,2,76,2018-10-30,1.13,30,355
2426943,Great Location + Private Ensuite + Balcony,566559,Jenny,,Glen Eira,-37.89608,145.00882,Private room,89,2,14,2015-04-02,0.20,1,0
2427366,(2) 180 DEGREE view over Melbourn,8354765,Vivian,,Yarra Ranges,-37.81856,145.36406,Entire home/apt,300,1,53,2019-03-31,0.92,2,356
2427388,MAGNIFICENT 180 DEGREE VIEW HOT TUB,8354765,Vivian,,Yarra Ranges,-37.81984,145.36225,Entire home/apt,259,1,118,2019-12-31,1.88,2,349
2428212,Flinders Lane - superior studio apartment,12402075,Joy,,Melbourne,-37.81765,144.9649,Entire home/apt,109,1,119,2019-12-11,1.73,1,328
2432350,Victorian 2 bedroom house Clifton Hill,12132450,Judy,,Yarra,-37.79326,144.98846,Entire home/apt,199,5,18,2019-10-09,0.33,1,166
2446736,Laneways of Fitzroy,1000796,William,,Yarra,-37.80448,144.97535,Entire home/apt,125,2,134,2019-12-10,1.92,5,294
2447164,Resort style living on Chapel St,12513989,Eve,,Stonnington,-37.83766,144.99736,Entire home/apt,125,2,1,2016-05-15,0.02,1,0
2447695,Stylish Apartment | Chapel x Toorak,433698,Mary,,Stonnington,-37.83846,144.99591,Entire home/apt,88,1,82,2019-11-14,1.16,1,346
2447957,CBD Boutique BBQ&pool unit 2,2474010,Kirk & Lyn,,Melbourne,-37.81129,144.97218,Entire home/apt,99,5,108,2019-12-11,1.68,4,289
2448043,The Green Room Wattle Glen,12519742,Jacquie,,Nillumbik,-37.6586,145.18972,Entire home/apt,194,1,22,2019-10-17,0.60,1,365
2448210,Designer Guest Suite with Lounge in Williamstown,5821435,Veronica,,Hobsons Bay,-37.85695,144.87152,Entire home/apt,120,2,149,2019-11-17,2.15,4,162
2448220,1 bedr’m townhouse 4km to CBD,10935619,Tony,,Moonee Valley,-37.76395,144.93107,Entire home/apt,99,1,13,2019-12-07,0.18,8,363
2448471,Room With A View - South Yarra At Your Doorstep.,12522238,Rommer,,Stonnington,-37.8358,144.99633,Entire home/apt,81,1,4,2016-07-24,0.09,1,0
2449576,"Southbank Warehouse, Free Parking & Wifi",3373049,Terry,,Melbourne,-37.8284,144.95999,Entire home/apt,109,1,614,2020-01-05,10.30,1,275
2454156,Airy minimal space to chillout in Parkville!,1456169,Anna,,Melbourne,-37.78551,144.94153,Entire home/apt,86,2,111,2019-12-05,2.30,1,306
2455203,Explore St Kilda Beach  from a Luxury Apartment,10542122,Di,,Port Phillip,-37.8665,144.981,Entire home/apt,210,4,28,2019-12-18,0.44,1,270
2463215,Luxury Warehouse Apartment,12596611,Tarni,,Port Phillip,-37.84035,144.93542,Private room,95,2,133,2019-12-08,1.88,1,312
2468742,Light & spacious Westgarth garden studio,12627425,Caroline,,Darebin,-37.77683,145.00679,Entire home/apt,94,3,152,2019-12-16,2.21,1,0
2478171,Stunning interiors and free wifi,11432904,Fleur,,Maribyrnong,-37.79567,144.88404,Private room,63,1,17,2016-12-13,0.26,1,0
2479006,Space & light in the art of Fitzroy,12422673,Tarley,,Yarra,-37.79524,144.97815,Entire home/apt,89,1,292,2019-12-14,4.11,1,220
2479306,MELBOURNE STUDIO APARTMENT 1 Bedroom FULL KITCHEN,1214242,Mal,,Moreland,-37.71093,144.95097,Entire home/apt,98,3,14,2019-12-13,0.23,6,351
2480102,Cozy Double Room in a fantastic location,11136949,Kieran,,Yarra,-37.78133,144.97395,Private room,55,29,20,2019-12-13,0.49,2,343
2480721,*Cozy Cool Loft Room*,11136949,Kieran,,Yarra,-37.78252,144.97438,Private room,50,29,15,2019-10-24,0.28,2,276
2484752,Private townhouse in heart of St Kilda,12659694,Susie,,Port Phillip,-37.86364,144.98074,Entire home/apt,109,5,138,2019-11-25,1.94,1,34
2485201,"INNER CITY, 1BR APARTMENT & PARKING",641211,Peter And Thi-Anh,,Melbourne,-37.80899,144.94831,Entire home/apt,104,2,47,2018-07-31,0.74,1,0
2488882,Melbourne inner city apartment 10 mins from CBD,12708694,Susan,,Yarra,-37.81572,145.00385,Entire home/apt,95,2,35,2019-12-31,2.22,1,38
2497174,Entire property in Windsor/Prahran kids friendly,6144238,Tiano And Ali,,Stonnington,-37.85534,144.98788,Entire home/apt,189,2,33,2019-12-31,0.47,1,342
2497924,★Designer Turret Character Home in Iconic Hotel★,6889546,Lisa And Joel,,Melbourne,-37.80339,144.94161,Entire home/apt,135,1,41,2019-12-27,3.28,1,323
2504938,Everything You Need in Nott St - 2Br 2Bth,12819225,Nick,,Port Phillip,-37.83975,144.93755,Entire home/apt,165,4,18,2019-12-29,0.38,1,46
2509366,South Yarra Ultramodern Apartment with Amazing City Views,8924888,Chris & Elle,,Stonnington,-37.84192,144.99895,Entire home/apt,130,3,187,2019-12-31,2.84,14,332
2509427,Backpacker Bungalow,2225077,Paul,,Moreland,-37.73584,144.93236,Private room,50,1,78,2019-12-07,1.10,3,257
2509570,"Warm, Bright & Sunny Home",12846325,Moses,,Nillumbik,-37.72869,145.13668,Entire home/apt,180,2,29,2019-12-02,0.41,3,265
2520973,Gorgeous Top Floor Converted Warehouse Apartment,8826543,Anne,,Yarra,-37.8,144.97751,Private room,99,1,260,2019-12-01,5.74,1,5
2527326,Tuscany in Albert Park Melbourne,12942356,Cathy,,Port Phillip,-37.84261,144.95707,Entire home/apt,140,2,135,2019-12-16,1.91,1,310
2532119,Stunning 3BD Heritage House in Clifton Hill,12967886,Stephen,,Yarra,-37.79302,144.98922,Entire home/apt,251,2,19,2019-10-08,0.35,1,0
2532934,A country paradise - Kangaroo Manor,4681384,Louise,,Yarra Ranges,-37.8045,145.64561,Entire home/apt,601,2,102,2019-12-02,1.71,1,336
2533216,Yarra Valley Escape ,11807879,Kate,,Yarra Ranges,-37.65847,145.36623,Entire home/apt,251,3,10,2017-10-01,0.14,1,0
2533320,Modern Stylish 2bedroom Apartment,12975108,Jennifer   &  Charles,,Manningham,-37.78685,145.12679,Entire home/apt,125,3,70,2019-12-26,1.10,1,243
2540820,St Kilda beach - Tramonto by the sea,5153043,Gayle,,Port Phillip,-37.87264,144.97515,Entire home/apt,135,1,158,2020-01-01,2.65,1,17
2545279,"Inner-city, Armadale charming private suite/garden",2522673,Annabelle,,Stonnington,-37.85011,145.01901,Private room,120,2,19,2019-11-15,0.27,1,358
2546309,Beachside Art Deco Apartment,13037557,Joy,,Port Phillip,-37.87257,144.97534,Entire home/apt,174,3,16,2018-04-25,0.24,1,347
2550062,★SOUTHBANK CROWN CASINO★ Rooftop Pool & BBQ | 1BD,7509953,Beyond A Room,,Melbourne,-37.82689,144.95751,Entire home/apt,108,1,88,2019-12-13,1.27,102,331
2553316,"Melbourne CBD, Southbank, SB1709",13073237,Michelle,,Melbourne,-37.82304,144.9616,Entire home/apt,138,2,175,2020-01-03,2.48,3,331
2554560,"Location, Location close to cafes..",2678219,Christine,,Darebin,-37.77315,144.99954,Private room,81,2,15,2018-02-02,0.26,1,249
2555881,Chilled Apartment w/great Transport,6071519,Pierre,,Maribyrnong,-37.79751,144.88171,Entire home/apt,69,6,24,2017-11-19,0.36,1,0
2561141,Studio apartment in garden setting,9670542,Janet,,Darebin,-37.7743,144.99217,Entire home/apt,74,2,75,2019-12-18,1.10,2,1
2561266,Charming 2 BD terrace apartment,12746706,Sonia,,Yarra,-37.79174,144.97821,Entire home/apt,140,2,126,2019-12-19,2.61,2,152
2561355,Lovely Yarra Valley farmhouse with beautiful views,13114327,Jacky,,Yarra Ranges,-37.70359,145.53005,Entire home/apt,184,1,154,2019-12-20,2.22,2,223
2565444,Artist Studio/Apartment,12746706,Sonia,,Yarra,-37.79112,144.97913,Entire home/apt,125,2,65,2019-08-22,0.93,2,163
2566861,Large South Yarra home - huge garden and parking,2674887,Melanie,,Stonnington,-37.83919,144.9888,Entire home/apt,249,2,254,2020-01-07,3.63,5,89
2571657,Stylish Warehouse Conversion (Wifi),13168132,Rowan,,Yarra,-37.82416,144.9894,Entire home/apt,364,3,83,2019-12-31,1.28,1,334
2571693,The Canvas Barn B&B,9523774,Christine & Barry,,Yarra Ranges,-37.76653,145.6723,Hotel room,215,2,116,2019-12-23,1.65,2,240
2577340,Perfect Location 4 Bedr'm townhouse 4km to CBD,10935619,Tony,,Moonee Valley,-37.76221,144.93132,Entire home/apt,199,1,55,2019-12-21,0.86,8,347
2578669,"Modern, spacious apartment with free gym & parking",13206592,Bri,,Stonnington,-37.83566,144.99288,Entire home/apt,230,4,12,2019-04-24,0.17,2,147
2579028,Charming 90 year-old home,13082806,Eileen,,Stonnington,-37.87383,145.03898,Private room,99,3,36,2017-07-13,0.58,1,90
2586776,Luxury Poolhouse - Mornington Peninsula,12341813,Sally,,Frankston,-38.1734,145.11522,Entire home/apt,130,1,69,2019-11-30,0.99,1,60
2588035,Luxury and Convenience in Southbank,13140045,Colin,,Melbourne,-37.82318,144.96181,Entire home/apt,160,1,220,2019-12-31,3.14,2,299
2608517,Lithgow Avenue Villa Unit,13359222,Jozef,,Whitehorse,-37.81923,145.14731,Entire home/apt,109,3,58,2020-01-02,1.56,8,295
2608880,238 Flinders Lane - Comfy CBD - Perfect Location!,12408824,Kirrily,,Melbourne,-37.81743,144.96686,Entire home/apt,105,4,154,2019-12-21,2.20,1,226
2609078,Bright and comfortable furnished home,2014152,Mudiwa,,Port Phillip,-37.858,144.98568,Entire home/apt,84,3,12,2019-12-21,1.02,1,30
2615522,Large elegant 2BR CBD family home,4518874,Y.Y.,,Melbourne,-37.80077,144.96465,Entire home/apt,109,3,117,2019-12-21,1.75,2,0
2615539,BEAUTIFUL 3 LEVEL TOWNHOUSE - EASY CITY ACCESS,5523944,Daniel,,Moreland,-37.75346,144.97911,Entire home/apt,197,90,1,2019-02-25,0.09,5,280
2615843,DELUXE BEDROOM - ENSUITE & BALCONY,5523944,Daniel,,Moreland,-37.75503,144.97822,Private room,65,7,16,2019-08-27,0.25,5,0
2615911,Ttekceba Retreat B/B,13397269,Veronika,,Cardinia,-38.01852,145.42082,Entire home/apt,295,2,186,2020-01-06,3.02,1,320
2621569,Clean tidy room in St Kilda East,12169046,Paul,,Port Phillip,-37.86888,144.99823,Private room,61,2,14,2016-01-24,0.20,1,0
2629151,"Pandora House, Large Backyard, Unlimited WIFI",13467801,Scott,,Maroondah,-37.81293,145.28039,Entire home/apt,120,27,14,2019-10-01,0.26,2,0
2636637,melbourne city amazing apartment,13501148,Lin,,Melbourne,-37.83032,144.96833,Entire home/apt,199,3,67,2020-01-03,1.15,1,165
2638458,Trendy 2Bed/2Bath City Views Riverside Apartment,2478306,Rael,,Yarra,-37.81266,145.01369,Entire home/apt,174,3,13,2019-12-19,0.62,2,324
2639167,Sweet CBD Apt with private bathroom,13465991,Vivian&Ray,,Melbourne,-37.81186,144.95975,Private room,78,1,15,2016-02-06,0.29,1,0
2660624,Private room-centrally located gorgeous apartment,12399764,Maria,,Port Phillip,-37.84074,144.97693,Private room,78,2,16,2019-12-21,0.27,1,142
2666941,Cosy peacefull farm-style meets city,13651352,Helen & Peter,,Frankston,-38.14992,145.21494,Private room,84,1,25,2019-03-21,0.36,2,309
2673398,"Bright & stylish room, Elsternwick",6463080,Ella,,Glen Eira,-37.88779,145.00552,Private room,58,1,5,2019-12-01,0.09,2,181
2680610,Stylish Apartment with City Views!,3034913,Luke,,Melbourne,-37.80686,144.95132,Entire home/apt,148,5,114,2019-11-19,1.63,3,0
2680678,A Charming Atelier in the Heart of Elwood,13725060,Sandra,,Port Phillip,-37.88062,144.98187,Entire home/apt,105,1,154,2019-12-28,2.78,1,312
2681144,"迷人的澳洲洋房,现代､整洁!",13726702,Mandy,,Knox,-37.88334,145.2366,Private room,125,1,2,2019-02-19,0.14,2,364
2689275,Queen Room in beautiful part of South Yarra,5112056,Patrick,,Melbourne,-37.83801,144.97967,Private room,59,2,77,2019-11-22,1.11,1,19
2692331,The Garden Room- Restful and Serene,5681361,Jan,,Nillumbik,-37.62124,145.28566,Private room,180,1,38,2019-06-09,0.55,2,66
